Estimate,SE,dfcom,LCI,UCI,term,contrast
-0.03741280860555046,0.014669835994737162,449198,-0.0661656871552353,-0.008659930055865628,I(o_undiagnosedhtn >= 1)TRUE at age_category65 plus=1,R3_age_category65 plus
0.30465115750626376,0.023519374585004173,449198,0.2585531833196556,0.3507491316928719,Interaction of I(o_undiagnosedhtn >= 1)TRUE:age_category65 plus,R3_age_category65 plus
1.0112733147762396,0.012040017330033181,449202,0.9876748808093746,1.0348717487431047,I(o_diagnosedhtn >= 1)TRUE at residenceUrban=0,R4_residenceUrban
0.7509259352582889,0.0178146481444345,449202,0.7160092248951972,0.7858426456213805,I(o_diagnosedhtn >= 1)TRUE at residenceUrban=1,R4_residenceUrban
-0.26034737951795067,0.02100311530901884,449202,-0.3015134855236276,-0.21918127351227373,Interaction of I(o_diagnosedhtn >= 1)TRUE:residenceUrban,R4_residenceUrban
-0.13370456771288725,0.009292509749627597,449202,-0.15191788682215734,-0.11549124860361716,I(o_undiagnosedhtn >= 1)TRUE at residenceUrban=0,R4_residenceUrban
-0.10242669331056145,0.013945012544344182,449202,-0.12975891789747604,-0.07509446872364686,I(o_undiagnosedhtn >= 1)TRUE at residenceUrban=1,R4_residenceUrban
0.03127787440232579,0.016509816231022365,449202,-0.0010813654104780482,0.06363711421512963,Interaction of I(o_undiagnosedhtn >= 1)TRUE:residenceUrban,R4_residenceUrban
-0.5691639721139111,0.010535912900994687,235558,-0.5898143613998607,-0.5485135828279616,I(o_diagnosedhtn >= 1)TRUE at sexMale=0,W2_sexMale
-0.3650934971574835,0.006989451523173119,235558,-0.37879282214290283,-0.3513941721720642,I(o_diagnosedhtn >= 1)TRUE at sexMale=1,W2_sexMale
0.20407047495642758,0.010614962509530894,235558,0.18326514843774702,0.22487580147510813,Interaction of I(o_diagnosedhtn >= 1)TRUE:sexMale,W2_sexMale
0.19506397129393177,0.006266691739884624,235558,0.1827812554837579,0.20734668710410564,I(o_undiagnosedhtn >= 1)TRUE at sexMale=0,W2_sexMale
0.11337307091036232,0.004444520813710222,235558,0.10466181011549028,0.12208433170523436,I(o_undiagnosedhtn >= 1)TRUE at sexMale=1,W2_sexMale
-0.08169090038356945,0.006782543283088974,235558,-0.09498468521842385,-0.06839711554871505,Interaction of I(o_undiagnosedhtn >= 1)TRUE:sexMale,W2_sexMale
-0.417189230561827,0.008955232378904443,235554,-0.4347414860244797,-0.3996369750991743,I(o_diagnosedhtn >= 1)TRUE at age_category40-64=0,W3_age_category40-64
-0.4359996795344845,0.009055334344457797,235554,-0.4537481348496218,-0.4182512242193472,I(o_diagnosedhtn >= 1)TRUE at age_category40-64=1,W3_age_category40-64
-0.018810448972657493,0.011349508267399108,235554,-0.04105548517675975,0.0034345872314447586,Interaction of I(o_diagnosedhtn >= 1)TRUE:age_category40-64,W3_age_category40-64
-0.417189230561827,0.008955232378904443,235554,-0.4347414860244797,-0.3996369750991743,I(o_diagnosedhtn >= 1)TRUE at age_category65 plus=0,W3_age_category65 plus
-0.5739287964335025,0.017207246853353623,235554,-0.6076550002660756,-0.5402025926009294,I(o_diagnosedhtn >= 1)TRUE at age_category65 plus=1,W3_age_category65 plus
-0.15673956587167548,0.01853650046962492,235554,-0.19307110679214032,-0.12040802495121064,Interaction of I(o_diagnosedhtn >= 1)TRUE:age_category65 plus,W3_age_category65 plus
0.18017247958817448,0.005702648622326057,235554,0.1689952882884154,0.19134967088793356,I(o_undiagnosedhtn >= 1)TRUE at age_category40-64=0,W3_age_category40-64
0.13260128397366402,0.005409624306769065,235554,0.12199842033239666,0.1432041476149314,I(o_undiagnosedhtn >= 1)TRUE at age_category40-64=1,W3_age_category40-64
-0.047571195614510446,0.007260073151262681,235554,-0.0618009389909853,-0.03334145223803559,Interaction of I(o_undiagnosedhtn >= 1)TRUE:age_category40-64,W3_age_category40-64
0.18017247958817448,0.005702648622326057,235554,0.1689952882884154,0.19134967088793356,I(o_undiagnosedhtn >= 1)TRUE at age_category65 plus=0,W3_age_category65 plus
0.15885025252552393,0.011320783276529424,235554,0.13666151730352627,0.18103898774752158,I(o_undiagnosedhtn >= 1)TRUE at age_category65 plus=1,W3_age_category65 plus
-0.021322227062650544,0.012251075192289759,235554,-0.04533433443953847,0.0026898803142373848,Interaction of I(o_undiagnosedhtn >= 1)TRUE:age_category65 plus,W3_age_category65 plus
-0.4763970082218996,0.007927425310734749,235558,-0.4919347618309397,-0.46085925461285954,I(o_diagnosedhtn >= 1)TRUE at residenceUrban=0,W4_residenceUrban
-0.4082650165145928,0.012551050653204854,235558,-0.4328650757948743,-0.38366495723431127,I(o_diagnosedhtn >= 1)TRUE at residenceUrban=1,W4_residenceUrban
0.06813199170730685,0.014718000930802593,235558,0.03928470988293377,0.09697927353167994,Interaction of I(o_diagnosedhtn >= 1)TRUE:residenceUrban,W4_residenceUrban
0.14418864940806342,0.004440893025930785,235558,0.13548449907723908,0.15289279973888775,I(o_undiagnosedhtn >= 1)TRUE at residenceUrban=0,W4_residenceUrban
0.16491886060612582,0.008569070744960865,235558,0.14812348194600253,0.1817142392662491,I(o_undiagnosedhtn >= 1)TRUE at residenceUrban=1,W4_residenceUrban
0.02073021119806241,0.009541391270555857,235558,0.002029084307772929,0.03943133808835189,Interaction of I(o_undiagnosedhtn >= 1)TRUE:residenceUrban,W4_residenceUrban
0.47635608293985593,0.007584233658916775,235558,0.46149098496837904,0.4912211809113328,I(o_diagnosedhtn >= 1)TRUE at sexMale=0,R2_sexMale
0.670536383291973,0.010419272787386262,235558,0.6501146086286959,0.6909581579552501,I(o_diagnosedhtn >= 1)TRUE at sexMale=1,R2_sexMale
0.194180300352117,0.01089736775860262,235558,0.17282145954525588,0.21553914115897813,Interaction of I(o_diagnosedhtn >= 1)TRUE:sexMale,R2_sexMale
-0.2570682923340481,0.008815565714279366,235558,-0.27434680113403564,-0.23978978353406055,I(o_undiagnosedhtn >= 1)TRUE at sexMale=0,R2_sexMale
-0.31818034963602687,0.012367159138466791,235558,-0.34241998154742176,-0.293940717724632,I(o_undiagnosedhtn >= 1)TRUE at sexMale=1,R2_sexMale
-0.06111205730197878,0.013397576937580726,235558,-0.087371308099637,-0.03485280650432056,Interaction of I(o_undiagnosedhtn >= 1)TRUE:sexMale,R2_sexMale
0.7458083990556075,0.013085632200984954,235554,0.7201605599416769,0.771456238169538,I(o_diagnosedhtn >= 1)TRUE at age_category40-64=0,R3_age_category40-64
0.518320401764711,0.008936141042615454,235554,0.5008055653211847,0.5358352382082372,I(o_diagnosedhtn >= 1)TRUE at age_category40-64=1,R3_age_category40-64
-0.22748799729089647,0.014520894000485288,235554,-0.25594894953184766,-0.1990270450499453,Interaction of I(o_diagnosedhtn >= 1)TRUE:age_category40-64,R3_age_category40-64
0.7458083990556075,0.013085632200984954,235554,0.7201605599416769,0.771456238169538,I(o_diagnosedhtn >= 1)TRUE at age_category65 plus=0,R3_age_category65 plus
0.42164377520994867,0.011251392189335494,235554,0.3995910465188511,0.44369650390104626,I(o_diagnosedhtn >= 1)TRUE at age_category65 plus=1,R3_age_category65 plus
-0.3241646238456588,0.016417750277546484,235554,-0.3563434143896499,-0.2919858333016677,Interaction of I(o_diagnosedhtn >= 1)TRUE:age_category65 plus,R3_age_category65 plus
-0.49064568274880205,0.01644540844483784,235554,-0.5228786833006842,-0.4584126821969199,I(o_undiagnosedhtn >= 1)TRUE at age_category40-64=0,R3_age_category40-64
-0.239783964912696,0.010380091123134875,235554,-0.26012894351404037,-0.21943898631135164,I(o_undiagnosedhtn >= 1)TRUE at age_category40-64=1,R3_age_category40-64
0.25086171783610606,0.01821813139556109,235554,0.21515418030080632,0.28656925537140576,Interaction of I(o_undiagnosedhtn >= 1)TRUE:age_category40-64,R3_age_category40-64
-0.49064568274880205,0.01644540844483784,235554,-0.5228786833006842,-0.4584126821969199,I(o_undiagnosedhtn >= 1)TRUE at age_category65 plus=0,R3_age_category65 plus
-0.16270192869040268,0.012536424052274005,235554,-0.18727331983285972,-0.13813053754794563,I(o_undiagnosedhtn >= 1)TRUE at age_category65 plus=1,R3_age_category65 plus
0.3279437540583994,0.019868522521781503,235554,0.28900144991570764,0.3668860582010911,Interaction of I(o_undiagnosedhtn >= 1)TRUE:age_category65 plus,R3_age_category65 plus
0.6137387083164448,0.008142725531224559,235558,0.5977789662752447,0.6296984503576449,I(o_diagnosedhtn >= 1)TRUE at residenceUrban=0,R4_residenceUrban
0.45421878468858234,0.012232946145638496,235558,0.4302422102431309,0.47819535913403377,I(o_diagnosedhtn >= 1)TRUE at residenceUrban=1,R4_residenceUrban
-0.1595199236278625,0.014491828534170928,235558,-0.1879239075548375,-0.13111593970088747,Interaction of I(o_diagnosedhtn >= 1)TRUE:residenceUrban,R4_residenceUrban
-0.2936971611828367,0.009350997565044206,235558,-0.3120251164103233,-0.27536920595535,I(o_undiagnosedhtn >= 1)TRUE at residenceUrban=0,R4_residenceUrban
-0.25393852997118155,0.014029858192533804,235558,-0.2814370520285478,-0.2264400079138153,I(o_undiagnosedhtn >= 1)TRUE at residenceUrban=1,R4_residenceUrban
0.03975863121165512,0.016660136701434368,235558,0.007104763276843756,0.07241249914646648,Interaction of I(o_undiagnosedhtn >= 1)TRUE:residenceUrban,R4_residenceUrban
-0.5691639721139464,0.01052482714483899,235558,-0.5897926333178308,-0.548535310910062,I(o_diagnosedhtn >= 1)TRUE at sexMale=0,W2_sexMale
-0.3650934971575177,0.006982017704525378,235558,-0.3787782518583874,-0.351408742456648,I(o_diagnosedhtn >= 1)TRUE at sexMale=1,W2_sexMale
0.20407047495642874,0.010613550637614287,235558,0.18326791570670475,0.22487303420615273,Interaction of I(o_diagnosedhtn >= 1)TRUE:sexMale,W2_sexMale
0.19506397129392833,0.006266214456803259,235558,0.18278219095859394,0.20734575162926272,I(o_undiagnosedhtn >= 1)TRUE at sexMale=0,W2_sexMale
0.11337307091036102,0.004443988544025177,235558,0.10466285336407166,0.12208328845665037,I(o_undiagnosedhtn >= 1)TRUE at sexMale=1,W2_sexMale
-0.08169090038356731,0.006782569503755698,235558,-0.09498473661092849,-0.06839706415620614,Interaction of I(o_undiagnosedhtn >= 1)TRUE:sexMale,W2_sexMale
-0.41718923056183776,0.008943632257817209,235554,-0.4347187497871595,-0.399659711336516,I(o_diagnosedhtn >= 1)TRUE at age_category40-64=0,W3_age_category40-64
-0.4359996795344973,0.00904811361862444,235554,-0.45373398222700123,-0.4182653768419934,I(o_diagnosedhtn >= 1)TRUE at age_category40-64=1,W3_age_category40-64
-0.018810448972659523,0.011349178877276355,235554,-0.04105483957212118,0.003433941626802134,Interaction of I(o_diagnosedhtn >= 1)TRUE:age_category40-64,W3_age_category40-64
-0.41718923056183776,0.008943632257817209,235554,-0.4347187497871595,-0.399659711336516,I(o_diagnosedhtn >= 1)TRUE at age_category65 plus=0,W3_age_category65 plus
-0.5739287964335158,0.01720443987393038,235554,-0.6076494985864194,-0.5402080942806122,I(o_diagnosedhtn >= 1)TRUE at age_category65 plus=1,W3_age_category65 plus
-0.156739565871678,0.01853576410772722,235554,-0.19306966352282334,-0.12040946822053265,Interaction of I(o_diagnosedhtn >= 1)TRUE:age_category65 plus,W3_age_category65 plus
0.18017247958817365,0.005700756387841147,235554,0.168998997068005,0.1913459621083423,I(o_undiagnosedhtn >= 1)TRUE at age_category40-64=0,W3_age_category40-64
0.13260128397366316,0.005409386968897604,235554,0.12199888551462386,0.14320368243270246,I(o_undiagnosedhtn >= 1)TRUE at age_category40-64=1,W3_age_category40-64
-0.047571195614510495,0.007259175712257176,235554,-0.061799180010534555,-0.033343211218486435,Interaction of I(o_undiagnosedhtn >= 1)TRUE:age_category40-64,W3_age_category40-64
0.18017247958817365,0.005700756387841147,235554,0.168998997068005,0.1913459621083423,I(o_undiagnosedhtn >= 1)TRUE at age_category65 plus=0,W3_age_category65 plus
0.1588502525255234,0.011319477211870467,235554,0.13666407719025728,0.18103642786078952,I(o_undiagnosedhtn >= 1)TRUE at age_category65 plus=1,W3_age_category65 plus
-0.021322227062650245,0.012248230415004321,235554,-0.04532875867605872,0.0026843045507582257,Interaction of I(o_undiagnosedhtn >= 1)TRUE:age_category65 plus,W3_age_category65 plus
-0.47639700822189623,0.00791555586064396,235558,-0.4919114977087584,-0.46088251873503405,I(o_diagnosedhtn >= 1)TRUE at residenceUrban=0,W4_residenceUrban
-0.4082650165145887,0.01254667505109056,235558,-0.43285649961472616,-0.3836735334144512,I(o_diagnosedhtn >= 1)TRUE at residenceUrban=1,W4_residenceUrban
0.06813199170730758,0.014716222499775606,235558,0.03928819560774739,0.09697578780686776,Interaction of I(o_diagnosedhtn >= 1)TRUE:residenceUrban,W4_residenceUrban
0.14418864940807066,0.004440238529914853,235558,0.13548578188943755,0.15289151692670377,I(o_undiagnosedhtn >= 1)TRUE at residenceUrban=0,W4_residenceUrban
0.16491886060613337,0.008568536547337439,235558,0.148124528973352,0.18171319223891474,I(o_undiagnosedhtn >= 1)TRUE at residenceUrban=1,W4_residenceUrban
0.020730211198062717,0.009541139147111416,235558,0.0020295784697243434,0.03943084392640109,Interaction of I(o_undiagnosedhtn >= 1)TRUE:residenceUrban,W4_residenceUrban
