Estimate,SE,dfcom,LCI,UCI,term,contrast
-0.02704713289220091,0.0059329395825261635,3479,-0.03867569447395219,-0.015418571310449629,Interaction of I(o_htn_not_blood_related >= 1)TRUE:sexMale,T2_sexMale
0.47375785190862457,0.010393303403091568,3477,0.4533869772385651,0.49412872657868406,I(o_htn_not_blood_related >= 1)TRUE at age_category40-64=0,T3_age_category40-64
0.2823314136655021,0.00683752573665379,3477,0.2689298632216606,0.2957329641093435,I(o_htn_not_blood_related >= 1)TRUE at age_category40-64=1,T3_age_category40-64
-0.19142643824312253,0.011241177823704176,3477,-0.2134591467775827,-0.16939372970866234,Interaction of I(o_htn_not_blood_related >= 1)TRUE:age_category40-64,T3_age_category40-64
0.47375785190862457,0.010393303403091568,3477,0.4533869772385651,0.49412872657868406,I(o_htn_not_blood_related >= 1)TRUE at age_category65 plus=0,T3_age_category65 plus
0.1566704467340569,0.008709375771319429,3477,0.1396000702222708,0.17374082324584297,I(o_htn_not_blood_related >= 1)TRUE at age_category65 plus=1,T3_age_category65 plus
-0.3170874051745677,0.012675792797799902,3477,-0.34193195905825546,-0.2922428512908799,Interaction of I(o_htn_not_blood_related >= 1)TRUE:age_category65 plus,T3_age_category65 plus
0.31108215430548464,0.006414042123306104,3479,0.29851063174380466,0.3236536768671646,I(o_htn_not_blood_related >= 1)TRUE at residenceUrban=0,T4_residenceUrban
0.27140753912318,0.010311958604718905,3479,0.25119610025793093,0.29161897798842906,I(o_htn_not_blood_related >= 1)TRUE at residenceUrban=1,T4_residenceUrban
-0.039674615182304654,0.01198173507859695,3479,-0.06315881593635468,-0.01619041442825463,Interaction of I(o_htn_not_blood_related >= 1)TRUE:residenceUrban,T4_residenceUrban
0.22611582699447214,0.006859300940811246,3477,0.2126715971504821,0.23956005683846218,I(o_htn_blood_related >= 1)TRUE at sexMale=0,U2_sexMale
0.26459526673058703,0.0068509192862716665,3477,0.25116746492949454,0.2780230685316795,I(o_htn_blood_related >= 1)TRUE at sexMale=1,U2_sexMale
0.038479439736114895,0.008376966308275505,3477,0.022060585771894906,0.05489829370033489,Interaction of I(o_htn_blood_related >= 1)TRUE:sexMale,U2_sexMale
0.3317190021898307,0.006297617861763336,3477,0.31937567118077453,0.34406233319888685,I(o_htn_not_blood_related >= 1)TRUE at sexMale=0,U2_sexMale
0.28654802244672034,0.006141440495777129,3477,0.27451079907499715,0.29858524581844353,I(o_htn_not_blood_related >= 1)TRUE at sexMale=1,U2_sexMale
-0.045170979743110365,0.0060344822508143214,3477,-0.056998564954706434,-0.033343394531514296,Interaction of I(o_htn_not_blood_related >= 1)TRUE:sexMale,U2_sexMale
0.3468033438377943,0.009528083917228994,3473,0.3281282993600255,0.3654783883155631,I(o_htn_blood_related >= 1)TRUE at age_category40-64=0,U3_age_category40-64
0.27921219189384694,0.006310574011736681,3473,0.26684346683084303,0.29158091695685084,I(o_htn_blood_related >= 1)TRUE at age_category40-64=1,U3_age_category40-64
-0.0675911519439474,0.009674283380762216,3473,-0.08655274737024134,-0.04862955651765345,Interaction of I(o_htn_blood_related >= 1)TRUE:age_category40-64,U3_age_category40-64
0.3468033438377943,0.009528083917228994,3473,0.3281282993600255,0.3654783883155631,I(o_htn_blood_related >= 1)TRUE at age_category65 plus=0,U3_age_category65 plus
0.20856941065919585,0.008211562346929888,3473,0.19247474845921325,0.22466407285917844,I(o_htn_blood_related >= 1)TRUE at age_category65 plus=1,U3_age_category65 plus
-0.13823393317859847,0.011608446894671356,3473,-0.16098648909215432,-0.11548137726504262,Interaction of I(o_htn_blood_related >= 1)TRUE:age_category65 plus,U3_age_category65 plus
0.49420056544025026,0.010265848742870454,3473,0.47407950190422415,0.5143216289762763,I(o_htn_not_blood_related >= 1)TRUE at age_category40-64=0,U3_age_category40-64
0.2567497754281014,0.006636986222247014,3473,0.24374128243249726,0.26975826842370554,I(o_htn_not_blood_related >= 1)TRUE at age_category40-64=1,U3_age_category40-64
-0.2374507900121489,0.011220265833306176,3473,-0.259442511045429,-0.2154590689788688,Interaction of I(o_htn_not_blood_related >= 1)TRUE:age_category40-64,U3_age_category40-64
0.49420056544025026,0.010265848742870454,3473,0.47407950190422415,0.5143216289762763,I(o_htn_not_blood_related >= 1)TRUE at age_category65 plus=0,U3_age_category65 plus
0.16497018535315344,0.008724717294337594,3473,0.14786973945625176,0.18207063125005513,I(o_htn_not_blood_related >= 1)TRUE at age_category65 plus=1,U3_age_category65 plus
-0.3292303800870968,0.012757693331113878,3473,-0.35423545901608,-0.30422530115811364,Interaction of I(o_htn_not_blood_related >= 1)TRUE:age_category65 plus,U3_age_category65 plus
0.2681630639178264,0.006164189489379835,3477,0.25608125251864194,0.28024487531701087,I(o_htn_blood_related >= 1)TRUE at residenceUrban=0,U4_residenceUrban
0.20584976220142237,0.010157506887615571,3477,0.18594104870169587,0.22575847570114888,I(o_htn_blood_related >= 1)TRUE at residenceUrban=1,U4_residenceUrban
-0.06231330171640404,0.01171437593829557,3477,-0.08527347855546336,-0.03935312487734473,Interaction of I(o_htn_blood_related >= 1)TRUE:residenceUrban,U4_residenceUrban
0.32394177931222445,0.006216278062863842,3477,0.3117578743090113,0.3361256843154376,I(o_htn_not_blood_related >= 1)TRUE at residenceUrban=0,U4_residenceUrban
0.28749948702562145,0.010076939387531283,3477,0.26774868582606015,0.30725028822518274,I(o_htn_not_blood_related >= 1)TRUE at residenceUrban=1,U4_residenceUrban
-0.036442292286603006,0.011682871572637357,3477,-0.05934072056897223,-0.013543864004233786,Interaction of I(o_htn_not_blood_related >= 1)TRUE:residenceUrban,U4_residenceUrban
0.5190269724306787,0.008001712447505966,3469,0.503343616033567,0.5347103288277905,I(o_diagnosedhtn >= 1)TRUE at sexMale=0,P2_sexMale
0.7147044224706329,0.011024674247774325,3469,0.6930960609449952,0.7363127839962706,I(o_diagnosedhtn >= 1)TRUE at sexMale=1,P2_sexMale
0.19567745003995424,0.010497735516802019,3469,0.1751018884270223,0.21625301165288618,Interaction of I(o_diagnosedhtn >= 1)TRUE:sexMale,P2_sexMale
0.8043851419210204,0.013372637241927691,3467,0.7781747729268421,0.8305955109151987,I(o_diagnosedhtn >= 1)TRUE at age_category40-64=0,P3_age_category40-64
0.5623508213690894,0.00963847125678785,3467,0.5434594177057852,0.5812422250323936,I(o_diagnosedhtn >= 1)TRUE at age_category40-64=1,P3_age_category40-64
-0.24203432055193094,0.014643733210917036,3467,-0.27073603764532833,-0.21333260345853355,Interaction of I(o_diagnosedhtn >= 1)TRUE:age_category40-64,P3_age_category40-64
0.8043851419210204,0.013372637241927691,3467,0.7781747729268421,0.8305955109151987,I(o_diagnosedhtn >= 1)TRUE at age_category65 plus=0,P3_age_category65 plus
0.45335766294970714,0.011433212883076473,3467,0.43094856569887724,0.47576676020053704,I(o_diagnosedhtn >= 1)TRUE at age_category65 plus=1,P3_age_category65 plus
-0.35102747897131326,0.016514843650824958,3467,-0.38339657252693016,-0.31865838541569635,Interaction of I(o_diagnosedhtn >= 1)TRUE:age_category65 plus,P3_age_category65 plus
0.6596990432107136,0.008768501961713028,3469,0.642512779365756,0.6768853070556712,I(o_diagnosedhtn >= 1)TRUE at residenceUrban=0,P4_residenceUrban
0.4930534440378921,0.013453151799922061,3469,0.4666852665100448,0.5194216215657393,I(o_diagnosedhtn >= 1)TRUE at residenceUrban=1,P4_residenceUrban
-0.16664559917282148,0.015699544128024608,3469,-0.19741670566374972,-0.13587449268189325,Interaction of I(o_diagnosedhtn >= 1)TRUE:residenceUrban,P4_residenceUrban
0.37714210939296544,0.009209732524965642,3479,0.3590910336440328,0.3951931851418981,I(o_undiagnosedhtn >= 1)TRUE at sexMale=0,Q2_sexMale
0.3476198603852318,0.008343866822160007,3479,0.3312658814137982,0.3639738393566654,I(o_undiagnosedhtn >= 1)TRUE at sexMale=1,Q2_sexMale
-0.02952224900773366,0.008708254245138837,3479,-0.046590427328205786,-0.01245407068726154,Interaction of I(o_undiagnosedhtn >= 1)TRUE:sexMale,Q2_sexMale
0.3874957720793993,0.011687382527073933,3477,0.3645885023263344,0.4104030418324642,I(o_undiagnosedhtn >= 1)TRUE at age_category40-64=0,Q3_age_category40-64
0.36679486516043946,0.008986088543179095,3477,0.34918213161580847,0.38440759870507046,I(o_undiagnosedhtn >= 1)TRUE at age_category40-64=1,Q3_age_category40-64
-0.02070090691895983,0.012276367089161955,3477,-0.04476258641371726,0.003360772575797602,Interaction of I(o_undiagnosedhtn >= 1)TRUE:age_category40-64,Q3_age_category40-64
0.3874957720793993,0.011687382527073933,3477,0.3645885023263344,0.4104030418324642,I(o_undiagnosedhtn >= 1)TRUE at age_category65 plus=0,Q3_age_category65 plus
0.3128251652069597,0.01358790086931611,3477,0.28619287950310013,0.33945745091081925,I(o_undiagnosedhtn >= 1)TRUE at age_category65 plus=1,Q3_age_category65 plus
-0.07467060687243962,0.01638597660434226,3477,-0.10678712101695045,-0.04255409272792879,Interaction of I(o_undiagnosedhtn >= 1)TRUE:age_category65 plus,Q3_age_category65 plus
0.3651372715017705,0.00849780137133739,3479,0.3484815808139492,0.3817929621895918,I(o_undiagnosedhtn >= 1)TRUE at residenceUrban=0,Q4_residenceUrban
0.35214855719708177,0.014679469521794289,3479,0.32337679693436494,0.3809203174597986,I(o_undiagnosedhtn >= 1)TRUE at residenceUrban=1,Q4_residenceUrban
-0.012988714304688747,0.016685646472644814,3479,-0.04569258139107258,0.01971515278169509,Interaction of I(o_undiagnosedhtn >= 1)TRUE:residenceUrban,Q4_residenceUrban
-0.03242629405687086,0.011861860025937572,3479,-0.0556755397077085,-0.009177048406033218,I(o_diagnosedhtn >= 1)TRUE at sexMale=0,N2_sexMale
0.07145963158645013,0.009348807592661703,3479,0.0531359687048332,0.08978329446806707,I(o_diagnosedhtn >= 1)TRUE at sexMale=1,N2_sexMale
0.103885925643321,0.014668654761065615,3479,0.0751353623116324,0.1326364889750096,Interaction of I(o_diagnosedhtn >= 1)TRUE:sexMale,N2_sexMale
0.06597489438435386,0.01239772231552447,3477,0.041675358645925906,0.09027443012278182,I(o_diagnosedhtn >= 1)TRUE at age_category40-64=0,N3_age_category40-64
0.04425947094290509,0.009819456026196053,3477,0.025013337131560825,0.06350560475424935,I(o_diagnosedhtn >= 1)TRUE at age_category40-64=1,N3_age_category40-64
-0.02171542344144877,0.015047966065867297,3477,-0.05120943693054868,0.0077785900476511315,Interaction of I(o_diagnosedhtn >= 1)TRUE:age_category40-64,N3_age_category40-64
0.06597489438435386,0.01239772231552447,3477,0.041675358645925906,0.09027443012278182,I(o_diagnosedhtn >= 1)TRUE at age_category65 plus=0,N3_age_category65 plus
-0.0658030241629709,0.017182245332800418,3477,-0.09948022501525972,-0.03212582331068208,I(o_diagnosedhtn >= 1)TRUE at age_category65 plus=1,N3_age_category65 plus
-0.13177791854732476,0.020905378157177145,3477,-0.17275245973539197,-0.09080337735925756,Interaction of I(o_diagnosedhtn >= 1)TRUE:age_category65 plus,N3_age_category65 plus
0.040794424996520307,0.008437444472401098,3479,0.024257033830614155,0.057331816162426455,I(o_diagnosedhtn >= 1)TRUE at residenceUrban=0,N4_residenceUrban
0.006980738476294011,0.014158843880301818,3479,-0.020770595529097553,0.034732072481685576,I(o_diagnosedhtn >= 1)TRUE at residenceUrban=1,N4_residenceUrban
-0.033813686520226295,0.016293368290835764,3479,-0.0657486883702644,-0.0018786846701881951,Interaction of I(o_diagnosedhtn >= 1)TRUE:residenceUrban,N4_residenceUrban
